Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
25460234767,"[HOẢ TỐC HCM] Set 6 Bao Lì Xì 2026 Popup Cao Cấp, Lì Xì Tết Bính Ngọ Hoạ Tiết 3D Độc Đáo - TAYTA","83,3k",10k+,TAYTA Group,"12,5%",₫9.996,https://shopee.vn/product/66513379/25460234767,https://s.shopee.vn/5fj1flk7ms
50904036038,🧧 Bao Lì Xì Thêu Giả 5D Hình Ngựa 🐎 Mã Thành Công – Lì Xì Tết 2026 🎉 May Mắn 🍀 Cao Cấp,"44,8k",4k+,Siêu Thị Tiện Lợi Hợp Bình,"14,5%",₫6.272,https://shopee.vn/product/41943887/50904036038,https://s.shopee.vn/5q2Rs4jURv
24786516717,"Combo 50 bao lì xì vitage, lì xì truyền thống Bính Ngọ giá rẻ sang trong Tết 2026","38,5k",2k+,Tổng Kho Gia Dụng NTB,"13,5%",₫5.005,https://shopee.vn/product/1367776597/24786516717,https://s.shopee.vn/60Ls4Nir6y
57853220738,"Bao lì xì tết Bính Ngọ 2026 ,Combo 50 cái lì xì [200 mẫu ] thiết kế đẹp đôc đáo được chọn mẫu","30,0k",1k+,MOCA_VN,"14,5%",₫4.200,https://shopee.vn/product/779091641/57853220738,https://s.shopee.vn/6AfIGgiDm1
48303039506,[Hottrend 2026] 5 Mẫu Bao Lì Xì 3D Kiểu Ngang Mới Lạ -  Bao Lì Xì Pop Up Truyền Thống Tết Việt,"75,0k",1k+,OTP - Quà Tặng Handmade,"14,5%",₫10.500,https://shopee.vn/product/45596952/48303039506,https://s.shopee.vn/6KyiSzhaR4
53052995656,"Set 60 bao lì xì hình in ngựa Tết 2026, may mắn, tài lộc, mẫu lì xì mới nhất","42,0k",1k+,Tổng Kho Chu Thắm,"10,5%",₫4.200,https://shopee.vn/product/92656477/53052995656,https://s.shopee.vn/6VI8fIgx67
4763181152,"Bao lì xì tết 2026,Combo 50 cái Tết Bính Ngọ [ 200 mẫu ] hottrend đẹp giá rẻ được chọn mẫu","15,0k",200k+,HMC_Tổng Kho Gia Dụng Tiện Ích,"6,5%",₫900,https://shopee.vn/product/41362412/4763181152,https://s.shopee.vn/6fbYrbgJlA
11863264790,"Combo 100 Bao Lì Xì Tết Truyền Thống 2026, Tết Bính Ngọ","23,5k",30k+,BÚT XINH STORE,"14,5%",₫3.290,https://shopee.vn/product/9762338/11863264790,https://s.shopee.vn/6puz3ufgQD
23844797225,"Máy hút bụi cầm tay dodoto LT113CG, Hút bụi cầm tay mini không dây giường nệm,ô tô, lực hút 20.000Pa","825,0k",10k+,Dodoto Franchise Store,"6,5%",₫49.500,https://shopee.vn/product/101762799/23844797225,https://s.shopee.vn/70EPGDf35G
24883502296,"máy hút bụi cầm tay , hút bụi giường nệm, máy hút bụi với công nghệ nhật bản - bảo hành 12 tháng","165,0k",10k+,Nexpro Store,"11,5%",₫18.150,https://shopee.vn/product/876246295/24883502296,https://s.shopee.vn/7AXpSWePkJ
28312205753,"Máy Hút Bụi Cầm Tay KYTO - Hút Bụi Không Dây Hút Bụi Sàn Nhà, Ô tô, Giường Dệm Lực Hút 20000pa","268,8k",400k+,Kyto Store,"12,5%",₫32.262,https://shopee.vn/product/1342303429/28312205753,https://s.shopee.vn/7KrFepdmPM
26226208771,"Máy Hút Bụi Cầm Tay Không Dây Nhật Bản TAMASHIO 6 Đầu Hút, Máy Hút Bụi Ô Tô, Giường Nệm BH 24 Tháng - BONIEMALL","186,0k",100k+,Tổng Kho Hút Bụi Vietnam,"24,5%",₫44.640,https://shopee.vn/product/1055813398/26226208771,https://s.shopee.vn/7VAfr8d94P
22975091507,Máy hút bụi cầm tay mini lực hút siêu mạnh hút bụi ô tô giường đệm sạc USB,"60,0k",60k+,Kho sỉ gia dụng Vũ Hạnh,"6,5%",₫3.600,https://shopee.vn/product/270409665/22975091507,https://s.shopee.vn/7fU63RcVjS
29086300158,"Set 100 chiếc túi lưới lọc bụi cho máy hút bụi cầm tay, túi bọc lõi lọc máy hút bụi -  Túi lọc cặn bẩn","35,0k",30k+,Gia Dụng Thông Minh HMC,"11,5%",₫3.850,https://shopee.vn/product/477565824/29086300158,https://s.shopee.vn/7pnWFkbsOV
25233886678,"Máy Hút Bụi Cầm Tay GODWELL Máy Hút Bụi Không Dây, Hút Bụi Ô tô Công Suất Lớn, Tiện Lợi Mọi Lúc","289,6k",100k+,GodWell Việt Nam,"13,5%",₫37.642,https://shopee.vn/product/718541345/25233886678,https://s.shopee.vn/2g5Q6FvXsW
25735266189,"Máy hút bụi cầm tay MEXI - hút bụi không dây hút bụi sàn nhà, ô tô, giường đệm lực hút 20000pa","279,0k",20k+,Mexi_Store,"14,5%",₫39.060,https://shopee.vn/product/1333090111/25735266189,https://s.shopee.vn/2qOqIYuuXZ
27463198954,"Máy hút bụi cầm tay có dây 3in1 JETZT X9, lực hút 19.000PA, hệ thống lọc bụi đa tầng","569,0k",10k+,Jetzt Outlet Mall,"9,5%",₫51.210,https://shopee.vn/product/1372398156/27463198954,https://s.shopee.vn/30iGUruHCc
27808054076,"[ Bản Nâng Cấp ] Máy Hút Bụi Mini Cầm Tay Không Dây NEXPRO Lực Hút Mạnh 9000Pa, Đa Năng Hút Ô Tô, Sofa, Bàn Phím","202,5k",3k+,Nexpro Store,"11,5%",₫22.275,https://shopee.vn/product/876246295/27808054076,https://s.shopee.vn/3B1ghAtdrf
43952191213,"Máy hút bụi cầm tay có dây 3in1 JETZT X9, lực hút 19.000PA, hệ thống lọc bụi đa tầng","569,0k",9k+,Jetzt Living,"10,5%",₫56.900,https://shopee.vn/product/1542663177/43952191213,https://s.shopee.vn/3LL6tTt0Wi
26001437344,"Máy Hút Thổi Bụi Cầm Tay Mini Không Dây Tamayoko, Hút Thổi Bụi Ô Tô Vệ Sinh Nhà Cửa Model TA-117","399,0k",5k+,Tamayoko Store,"14,5%",₫55.860,https://shopee.vn/product/527877679/26001437344,https://s.shopee.vn/3VeX5msNBl
27008960983,"Máy Hút Bụi Cầm Tay Đa Năng 120W, Bộ Lọc HEPA, Hút Mạnh 25000PA Cho Ô Tô & Nhà Cửa","159,0k",200k+,Venis Việt Nam,"10,5%",₫15.900,https://shopee.vn/product/1338035770/27008960983,https://s.shopee.vn/3fxxI5rjqo
29265879586,"Máy hút bụi cầm tay lau sàn nhà đa năng SHANEN, Công suất 800W - 25000Pa Hút nệm, sàn nhà, BH 12th","539,0k",20k+,SHANEN VN STORE,"6,5%",₫32.340,https://shopee.vn/product/1304433769/29265879586,https://s.shopee.vn/3qHNUOr6Vr
20901955677,"Máy hút bụi cầm tay mini không dây SHANEN, Lực hút 25.000Pa, Công suất 120w, Bảo hành 24 tháng","409,0k",80k+,SHANEN OFFICIAL,"6,5%",₫24.540,https://shopee.vn/product/769810758/20901955677,https://s.shopee.vn/40anghqTAu
27605662995,"Máy hút bụi lau sàn nhà cầm tay đa năng SHANEN, Hút nệm giường, sofa, sàn nhà, ngõ ngách, BH 12th","529,0k",10k+,SHANEN VN STORE,"6,5%",₫31.740,https://shopee.vn/product/1304433769/27605662995,https://s.shopee.vn/4AuDt0pppx
22365848072,Máy hút bụi cầm tay dodoto mini không dây lực hút 25.000Pa Bảo hành 24 tháng,"470,0k",30k+,Dodoto Franchise Store,"6,5%",₫28.200,https://shopee.vn/product/101762799/22365848072,https://s.shopee.vn/4LDe5JpCV0
27521123960,"Máy hút bụi cầm tay Deerma DX120C lực hút 16000pa, công suất 600W phiên bản mới 2025 - Bảo hành 12 tháng","749,0k",7k+,Deerma Official Store,"6,5%",₫44.940,https://shopee.vn/product/324877062/27521123960,https://s.shopee.vn/4VX4HcoZA3
28122130767,"Máy hút bụi cầm tay Deerma DX120C đen lực hút 16000pa, công suất 600W phiên bản mới 2025 - Bảo hành 12 tháng","749,0k",5k+,Deerma Official Store,"6,5%",₫44.940,https://shopee.vn/product/324877062/28122130767,https://s.shopee.vn/4fqUTvnvp6
21379938334,"Máy hút bụi cầm tay có dây JETZT X9, lực hút 19.000PA","591,0k",6k+,Jetzt VN Official,"8,5%",₫47.280,https://shopee.vn/product/506810883/21379938334,https://s.shopee.vn/4q9ugEnIU9
19051726496,"Gối công thái học EMA - Thiết kế cho mọi tư thế ngủ, chống đau vai gáy, hỗ trợ ngủ nhanh","344,0k",40k+,Gối công thái học EMA Việt Nam,"4,5%",₫13.760,https://shopee.vn/product/377567541/19051726496,https://s.shopee.vn/50TKsXmf9C
26686786763,"Gối Memory Foam đa năng ICON - Giảm đau vai gáy, ngủ ngon & đọc sách, thiết kế công thái học","485,7k",4k+,ICON-M,"16,5%",₫77.710,https://shopee.vn/product/1158229156/26686786763,https://s.shopee.vn/5Aml4qm1oF
27912254504,"Gối công thái học màu Ghi êm ái kích thước 46x74cm,hỗ trợ tư thế ngủ ngon,chống đau mỏi vai gáy cao cấp","61,0k",20k+,Xưởng Chăn Ga Bedding Drap,"6,5%",₫3.660,https://shopee.vn/product/120420833/27912254504,https://s.shopee.vn/14evM5hIG
17192561002,Gối cao su non người lớn CECILA hỗ trợ ngủ nhanh có gel lạnh thiết kế công thái học chống đau mỏi cổ vai gáy,"175,0k",30k+,Cecila Offical Store,"12,5%",₫21.000,https://shopee.vn/product/294644217/17192561002,https://s.shopee.vn/BO57f53xJ
27409434916,"Gối Công Thái Học Đen chống đau mỏi cổ vai gáy, êm ái hỗ trợ tư thế ngủ, giúp bạn có 1 giấc ngon hàng nhập khẩu","35,9k",10k+,5S Bedding,"6,5%",₫2.154,https://shopee.vn/product/1301689854/27409434916,https://s.shopee.vn/LhVJy4QcM
26259147179,Gối Ngủ Công Thái Học Chống Đau Mỏi Vai Gáy Cổ - Gối Ngủ Spa Thiết Kế Đặc Biệt Hạn Chế Ngáy Giúp Ngủ Ngon  [Hàng Loại 1],"48,0k",10k+,Tổng Kho Giang Anh,"7,5%",₫3.360,https://shopee.vn/product/1136749968/26259147179,https://s.shopee.vn/W0vWH3nHP
23660751290,Gối ngủ công thái học PTLUXURY chống đau mỏi cổ vai gáy hạn chế ngáy giúp giấc ngủ ngon,"75,0k",20k+,ĐỒ DÙNG TIỆN ÍCH SG,"6,5%",₫4.500,https://shopee.vn/product/984839978/23660751290,https://s.shopee.vn/gKLia39wS
28059478601,"[ĐƠN 600K TẶNG VỎ GỐI] Gối Ngủ Goodnight Mochi 45x65cm, Gối Gòn Lông Vũ, Ruột Gối Nằm, Gối Công Thái Học","199,0k",4k+,Goodnight Store by Vua Nệm,"10,5%",₫19.900,https://shopee.vn/product/179124960/28059478601,https://s.shopee.vn/qdlut2WbV
28812938157,"Gối Công Thái Học Chống Đau Mỏi Vai Ngáy, Giúp Ngủ Ngon Nằm Cực Êm Nội Địa Hàn, Gối To Phồng_harmoniedecor","85,0k",10k+,Harmo Decor,"6,5%",₫5.100,https://shopee.vn/product/1366408246/28812938157,https://s.shopee.vn/10xC7C1tGY
18183208985,"Gối mát xa,Gối công thái học massage cổ vai gáy giảm đau mỏi chất liệu cotton gối ngủ spa thoáng khí bảo vệ đốt sống cổ","59,0k",6k+,BOY BEDDING,"7,5%",₫4.130,https://shopee.vn/product/422875732/18183208985,https://s.shopee.vn/1BGcJV1Fvb
19692466290,"Gối công thái học EMA thế hệ thứ 2 - Chống đau cổ vai ngáy, chống ngủ ngáy, hỗ trợ ngủ nhanh","700,0k",9k+,Gối công thái học EMA Việt Nam,"4,5%",₫28.000,https://shopee.vn/product/377567541/19692466290,https://s.shopee.vn/1La2Vo0cae
40926208603,"(DEAL SỐC CUỐI NĂM) Gối công thái học LakeBedding giúp giảm mỏi cổ vai gáy, hỗ trợ ngủ nhanh dễ đi vào giấc ngủ","35,1k",4k+,Lake.bedding,"8,5%",₫2.808,https://shopee.vn/product/1545264935/40926208603,https://s.shopee.vn/1VtSi6zzFh
24128049463,"Gối công thái học Cecila thiết kế công thái học chống đau cổ vai gáy, chống ngáy, hỗ trợ ngủ nhanh","319,0k",8k+,CECILA VN,"13,5%",₫41.470,https://shopee.vn/product/529222406/24128049463,https://s.shopee.vn/1gCsuPzLuk
26870377706,"Gối Công Thái Học FEINITE Chống Đau Mỏi Vai Ngáy, Giúp Ngủ Ngon Nằm Cực Êm Nội Địa Hàn [ HÀNG 1KG ]","69,0k",200k+,MAIL_XỊN,"9,5%",₫6.210,https://shopee.vn/product/1416584373/26870377706,https://s.shopee.vn/1qWJ6iyiZn
29750155332,"Gối ngủ , Gối Công Thái Học,  Gối Massager Kim Cương 3D ,  cao cấp chống đau mỏi vai gáy kích thước 48 x 74 cm","68,0k",10k+,MOEXU BEDDING,"9,5%",₫6.120,https://shopee.vn/product/29708084/29750155332,https://s.shopee.vn/20pjJ1y5Eq
19981629678,"Gối công thái học CECILA Gối Nệm Y Tế chất liệu cao cấp, thiết kế phù hợp cho mọi tư thế ngủ, chống đau cổ vai gáy","279,0k",6k+,CECILA VN,"19,5%",₫53.010,https://shopee.vn/product/529222406/19981629678,https://s.shopee.vn/2B99VKxRtt
28611111866,Gối công thái học 45x65cm chống đau mỏi cổ vai gáy thiết kế nằm ngửa và nằm nghiêng Gối ngủ công thái học,"79,0k",1k+,Siêu Thị Chăn Ga 24h,"4,5%",₫3.160,https://shopee.vn/product/547121258/28611111866,https://s.shopee.vn/2LSZhdwoYw
25440587511,"Gối công thái học cánh bướm Yorokobi-Giúp ngủ nhanh ngủ sâu, giảm đau mỏi cổ vai gáy, chống ngủ ngáy","686,0k",269,Gối YOROKOBI Gian Chính Hãng,"21,5%",₫144.060,https://shopee.vn/product/372483622/25440587511,https://s.shopee.vn/2VlztwwBDz
26606927298,Gối công thái học chống đau mỏi vai gáy Cecila thế hệ mới hỗ trợ giấc ngủ cải thiện cột sống cổ cho người lớn,"379,0k",6k+,Cecila Offical Store,"12,5%",₫45.480,https://shopee.vn/product/294644217/26606927298,https://s.shopee.vn/8AQMeMabj6
27514927480,"Gối Công Thái Học Cao Su Non Asuki Cao Cấp- Chống Đau Mỏi Vai Gáy, Chống Ngáy, Ngủ Sâu, Ngủ Nhanh","789,0k",271,Asuki Store,"16,5%",₫126.240,https://shopee.vn/product/1374147904/27514927480,https://s.shopee.vn/806wS3bF45
